weight,age,height,size
54,29.0,165.1,XXS
49,24.0,162.56,S
57,26.0,167.64,M
68,39.0,167.64,L
55,30.0,167.64,XXS
54,49.0,160.02,M
61,40.0,175.26,M
58,32.0,170.18,M
61,29.0,165.1,L
66,28.0,162.56,L
68,60.0,175.26,XXXL
72,54.0,165.1,XXXL
63,53.0,165.1,XL
65,27.0,172.72,XL
63,44.0,167.64,L
68,31.0,167.64,XL
56,24.0,162.56,XL
58,33.0,162.56,M
61,27.0,162.56,M
72,33.0,172.72,XL
83,40.0,180.34,XXXL
93,29.0,177.8,XXXL
54,54.0,172.72,S
52,24.0,149.86,XXS
81,39.0,180.34,XXXL
50,43.0,160.02,XXS
65,48.0,167.64,XXXL
68,36.0,175.26,XXXL
55,29.0,157.48,M
63,28.0,162.56,M
65,37.0,170.18,XL
61,30.0,162.56,L
72,31.0,172.72,XL
74,30.0,165.1,XXXL
58,31.0,160.02,XL
63,48.0,162.56,XXXL
58,36.0,172.72,S
52,54.0,160.02,S
56,42.0,167.64,S
65,29.0,175.26,L
62,33.0,162.56,XL
56,53.0,167.64,M
58,32.0,172.72,L
56,27.0,154.94,XXS
65,30.0,170.18,XL
72,18.0,177.8,XL
72,34.0,172.72,XXXL
58,32.0,165.1,M
65,33.0,154.94,XXXL
55,32.0,162.56,L
58,30.0,154.94,S
63,36.0,170.18,XXXL
68,28.0,177.8,XXXL
63,31.0,167.64,M
77,32.0,177.8,L
77,40.0,152.4,XXXL
63,44.0,165.1,XL
55,33.0,157.48,M
58,33.0,170.18,M
63,30.0,172.72,L
62,41.0,175.26,L
68,31.0,165.1,S
66,38.0,157.48,XL
77,25.0,177.8,XXXL
65,31.0,165.1,L
65,28.0,165.1,XL
64,37.0,170.18,L
55,31.0,162.56,M
68,31.0,160.02,XXXL
65,27.0,170.18,L
62,49.0,170.18,L
61,32.0,175.26,S
65,34.0,157.48,XXXL
52,26.0,172.72,S
50,34.0,160.02,XXS
54,47.0,172.72,S
52,31.0,170.18,S
65,58.0,172.72,XL
70,29.0,172.72,XXXL
65,37.0,180.34,XL
56,24.0,175.26,M
59,34.0,160.02,M
58,28.0,157.48,XL
74,29.0,165.1,XXXL
71,43.0,167.64,XXXL
47,34.0,154.94,S
58,31.0,170.18,M
56,23.0,167.64,M
52,29.0,165.1,S
108,32.0,165.1,XXXL
52,44.0,160.02,S
47,31.0,157.48,XXS
55,41.0,157.48,L
45,32.0,152.4,XXS
56,40.0,162.56,M
65,26.0,177.8,M
62,33.0,167.64,M
63,29.0,167.64,L
54,39.0,165.1,M
58,53.0,165.1,L
61,29.0,162.56,L
65,26.0,162.56,XL
63,37.0,162.56,XXXL
55,30.0,152.4,M
61,31.0,175.26,M
63,28.0,162.56,XL
61,36.0,170.18,XL
77,33.0,175.26,XXXL
56,24.0,165.1,S
65,32.0,175.26,XL
81,33.0,167.64,XXXL
54,43.0,157.48,M
81,23.0,165.1,XXXL
52,24.0,157.48,M
68,31.0,162.56,XXXL
63,27.0,165.1,L
58,36.0,170.18,M
49,29.0,160.02,XXS
58,29.0,172.72,S
58,34.0,167.64,M
74,31.0,177.8,XXXL
63,21.0,175.26,L
61,36.0,157.48,M
63,26.0,175.26,XL
58,29.0,172.72,M
49,29.0,154.94,XXXL
55,32.0,157.48,M
58,30.0,157.48,XL
63,30.0,177.8,XL
63,32.0,167.64,XL
81,28.0,170.18,XXXL
58,34.0,167.64,M
68,46.0,167.64,XXXL
61,27.0,165.1,S
61,57.0,162.56,L
63,43.0,165.1,XXXL
95,31.0,165.1,XXXL
58,42.0,170.18,L
58,51.0,157.48,M
65,31.0,167.64,L
56,31.0,160.02,M
63,36.0,162.56,XL
56,32.0,157.48,S
68,40.0,180.34,M
61,30.0,170.18,M
61,24.0,167.64,XL
76,38.0,162.56,XXXL
61,44.0,170.18,L
79,48.0,177.8,XXXL
79,39.0,180.34,XXXL
68,36.0,167.64,XL
58,30.0,165.1,M
53,42.0,154.94,S
54,29.0,165.1,M
82,31.0,165.1,XXXL
54,26.0,175.26,S
62,35.0,160.02,L
58,41.0,160.02,M
65,39.0,170.18,L
48,20.0,175.26,S
58,21.0,167.64,M
52,38.0,160.02,M
52,33.0,160.02,S
52,39.0,167.64,S
99,52.0,165.1,XXXL
49,31.0,154.94,XXS
56,27.0,165.1,XL
70,44.0,177.8,XXXL
72,42.0,167.64,XXXL
52,66.0,162.56,M
61,33.0,175.26,S
63,32.0,152.4,XXXL
61,28.0,167.64,M
52,25.0,162.56,XXS
58,36.0,157.48,XL
99,22.0,177.8,XXXL
58,26.0,157.48,XL
71,37.0,170.18,XXXL
58,29.0,167.64,XXS
54,42.0,154.94,M
49,36.0,172.72,XXS
49,26.0,165.1,XXS
65,30.0,160.02,M
55,48.0,167.64,M
75,48.0,160.02,XXXL
58,27.0,162.56,M
70,35.0,172.72,XXXL
51,32.0,162.56,S
51,38.0,157.48,XXS
58,40.0,170.18,M
77,30.0,170.18,L
58,31.0,165.1,M
51,35.0,160.02,S
63,23.0,175.26,L
63,35.0,152.4,XXXL
53,31.0,160.02,XXS
72,31.0,175.26,XL
61,57.0,157.48,XL
63,35.0,172.72,M
60,26.0,162.56,L
54,22.0,165.1,M
61,35.0,160.02,XL
62,34.0,170.18,M
69,36.0,160.02,XXXL
97,32.0,172.72,XXXL
54,26.0,160.02,S
61,31.0,170.18,L
72,25.0,162.56,XXXL
68,30.0,175.26,M
86,34.0,175.26,XXXL
77,54.0,167.64,XXXL
54,32.0,170.18,S
59,54.0,162.56,S
53,30.0,154.94,M
58,28.0,167.64,M
77,48.0,170.18,XXXL
50,52.0,162.56,S
67,26.0,175.26,L
66,27.0,160.02,M
72,42.0,172.72,XL
52,34.0,162.56,S
61,27.0,162.56,L
63,27.0,177.8,M
61,30.0,160.02,XL
61,29.0,167.64,L
57,32.0,170.18,XXS
53,31.0,157.48,XXS
63,28.0,170.18,L
49,31.0,154.94,S
61,37.0,175.26,M
64,34.0,165.1,L
63,29.0,167.64,M
79,34.0,170.18,XL
68,40.0,172.72,XL
65,37.0,160.02,XL
81,27.0,172.72,XXXL
61,32.0,165.1,L
58,31.0,160.02,S
65,26.0,165.1,L
68,33.0,170.18,L
63,27.0,175.26,M
61,30.0,172.72,M
52,28.0,154.94,S
55,26.0,170.18,S
63,33.0,167.64,XL
49,38.0,157.48,XXS
83,34.0,162.56,XXXL
48,43.0,165.1,S
72,29.0,175.26,XL
56,35.0,170.18,S
63,31.0,162.56,M
56,25.0,157.48,L
47,31.0,154.94,XXS
58,30.0,167.64,S
81,35.0,167.64,XXXL
56,29.0,157.48,S
77,25.0,170.18,XXXL
52,49.0,170.18,M
65,41.0,157.48,XL
62,41.0,172.72,L
54,38.0,157.48,S
72,54.0,165.1,XL
63,33.0,175.26,L
68,29.0,170.18,L
70,32.0,162.56,XL
54,22.0,165.1,S
58,43.0,172.72,M
55,26.0,165.1,M
61,35.0,167.64,L
99,28.0,182.88,XXXL
54,57.0,165.1,S
54,28.0,160.02,S
61,32.0,162.56,L
86,55.0,167.64,XXXL
54,34.0,160.02,M
65,36.0,157.48,XXXL
40,30.0,154.94,XXS
52,34.0,165.1,S
65,41.0,162.56,M
90,34.0,162.56,XXXL
52,26.0,167.64,XXS
61,32.0,165.1,XL
66,54.0,165.1,XXXL
55,30.0,167.64,S
74,28.0,177.8,XXXL
52,32.0,157.48,L
53,28.0,172.72,S
60,29.0,170.18,M
63,34.0,157.48,L
56,28.0,167.64,S
77,48.0,167.64,XXXL
70,43.0,162.56,XXXL
76,46.0,180.34,XXXL
58,35.0,162.56,XL
51,68.0,165.1,S
56,27.0,160.02,M
66,48.0,162.56,XXXL
51,32.0,160.02,XXS
58,31.0,165.1,S
58,30.0,175.26,XL
65,46.0,167.64,XL
54,35.0,157.48,XXS
52,27.0,160.02,XXS
65,41.0,160.02,XL
52,31.0,162.56,M
49,37.0,154.94,XXS
65,32.0,160.02,L
55,26.0,170.18,S
63,27.0,180.34,XL
55,25.0,172.72,S
58,32.0,162.56,L
52,29.0,157.48,S
68,51.0,157.48,XXXL
52,40.0,157.48,S
61,28.0,162.56,L
61,45.0,172.72,M
54,33.0,157.48,XXS
54,29.0,160.02,XXS
48,31.0,162.56,XXS
70,45.0,172.72,XXXL
51,26.0,160.02,XXS
58,29.0,160.02,S
54,31.0,162.56,S
68,30.0,170.18,XL
67,45.0,165.1,XL
61,33.0,165.1,M
53,25.0,157.48,XXS
54,27.0,162.56,M
56,35.0,162.56,S
70,31.0,170.18,XL
77,27.0,160.02,XXXL
59,32.0,160.02,M
58,34.0,175.26,S
52,43.0,152.4,S
58,51.0,157.48,L
70,30.0,165.1,XL
48,37.0,165.1,S
67,28.0,172.72,L
56,31.0,160.02,L
54,31.0,170.18,S
56,38.0,165.1,S
81,48.0,165.1,XXXL
49,29.0,165.1,S
54,30.0,160.02,S
68,31.0,160.02,XL
61,28.0,167.64,M
54,40.0,162.56,S
58,40.0,170.18,XL
63,25.0,167.64,M
113,36.0,172.72,XXXL
90,29.0,170.18,XXXL
74,34.0,167.64,XXXL
63,35.0,160.02,L
80,38.0,162.56,XXXL
58,30.0,162.56,M
68,36.0,165.1,L
47,31.0,160.02,XXS
68,28.0,160.02,XXXL
83,40.0,180.34,XXXL
58,29.0,157.48,M
52,35.0,152.4,S
55,34.0,170.18,M
63,44.0,170.18,L
51,37.0,175.26,XXS
63,41.0,172.72,XXXL
54,37.0,157.48,S
72,26.0,172.72,XL
52,30.0,162.56,S
63,30.0,180.34,XL
70,29.0,170.18,L
63,31.0,165.1,M
54,28.0,165.1,S
68,34.0,160.02,XXXL
81,55.0,154.94,XXXL
63,29.0,167.64,XL
65,44.0,177.8,L
65,39.0,162.56,L
61,34.0,172.72,XL
58,41.0,172.72,M
61,34.0,160.02,M
67,32.0,162.56,L
108,30.0,167.64,XXXL
48,28.0,160.02,S
68,33.0,172.72,XL
77,29.0,162.56,XXXL
68,26.0,172.72,XL
61,29.0,167.64,S
65,26.0,165.1,L
72,27.0,162.56,XXXL
49,31.0,162.56,XXS
63,40.0,162.56,L
63,23.0,165.1,M
74,19.0,177.8,XL
54,21.0,154.94,S
58,38.0,165.1,M
58,32.0,167.64,M
56,40.0,167.64,S
58,30.0,162.56,M
53,25.0,154.94,M
74,29.0,180.34,XXXL
68,29.0,162.56,XL
58,32.0,170.18,L
56,28.0,162.56,M
52,36.0,160.02,XXS
50,30.0,157.48,XXS
54,29.0,162.56,S
61,30.0,170.18,L
52,34.0,160.02,S
61,36.0,170.18,L
77,33.0,167.64,XXXL
53,39.0,160.02,M
52,34.0,157.48,L
56,20.0,175.26,S
54,22.0,162.56,M
61,32.0,160.02,L
68,28.0,167.64,XL
52,29.0,167.64,XXS
63,29.0,172.72,M
54,45.0,165.1,M
56,47.0,175.26,L
65,17.0,160.02,XL
58,36.0,160.02,M
77,31.0,172.72,XXXL
58,37.0,165.1,XXS
79,30.0,165.1,XXXL
65,27.0,177.8,L
61,23.0,170.18,M
72,27.0,165.1,XXXL
77,28.0,160.02,XXXL
49,16.0,167.64,XXS
56,32.0,170.18,S
58,37.0,162.56,XL
68,30.0,167.64,XL
71,38.0,177.8,XL
57,30.0,162.56,M
97,25.0,162.56,XXXL
90,37.0,167.64,XXXL
65,26.0,170.18,L
52,27.0,175.26,XXS
52,59.0,162.56,M
65,30.0,167.64,L
56,33.0,157.48,M
52,45.0,160.02,M
65,39.0,162.56,XL
61,26.0,162.56,M
83,32.0,165.1,XXXL
52,32.0,149.86,M
61,33.0,175.26,L
57,30.0,170.18,M
50,27.0,160.02,M
61,34.0,142.24,L
68,40.0,172.72,XL
58,35.0,175.26,M
63,43.0,175.26,L
53,28.0,162.56,M
63,31.0,170.18,M
68,30.0,162.56,XL
56,33.0,170.18,XXS
52,50.0,162.56,M
63,33.0,170.18,L
70,32.0,167.64,XL
53,29.0,175.26,XXS
56,39.0,165.1,M
52,31.0,162.56,S
58,37.0,162.56,M
65,26.0,167.64,XL
68,38.0,162.56,XXXL
64,43.0,167.64,L
58,31.0,165.1,M
65,32.0,167.64,M
65,28.0,167.64,XL
60,29.0,170.18,M
65,36.0,165.1,XL
49,38.0,162.56,S
52,28.0,167.64,S
65,26.0,167.64,XL
53,37.0,162.56,S
81,61.0,162.56,XXXL
54,31.0,162.56,S
81,34.0,165.1,XXXL
58,42.0,167.64,M
55,26.0,170.18,S
59,38.0,162.56,S
77,34.0,157.48,XXXL
68,30.0,175.26,M
65,35.0,162.56,S
63,47.0,160.02,L
54,28.0,165.1,M
58,24.0,177.8,M
48,31.0,157.48,XXS
52,36.0,154.94,S
83,38.0,180.34,XXXL
81,27.0,172.72,XXXL
72,30.0,165.1,XL
58,34.0,170.18,M
72,32.0,172.72,XL
58,37.0,170.18,XL
50,31.0,157.48,S
74,29.0,177.8,XXXL
56,32.0,162.56,S
61,31.0,165.1,M
68,31.0,152.4,XXXL
50,32.0,167.64,XXS
68,31.0,167.64,XL
53,34.0,170.18,M
65,30.0,162.56,XXXL
74,30.0,167.64,XXXL
49,36.0,157.48,S
54,43.0,162.56,XXS
67,27.0,162.56,L
86,30.0,172.72,XXXL
63,25.0,170.18,XL
77,28.0,165.1,XXXL
49,25.0,157.48,XXS
63,34.0,170.18,L
63,27.0,170.18,XL
72,38.0,172.72,XL
79,33.0,177.8,XL
72,33.0,160.02,XXXL
61,30.0,170.18,M
68,36.0,165.1,XXXL
81,28.0,147.32,XXXL
63,49.0,167.64,XXXL
52,24.0,152.4,S
56,33.0,157.48,M
52,30.0,157.48,M
56,34.0,157.48,M
57,30.0,162.56,S
63,38.0,162.56,XL
63,29.0,170.18,L
92,21.0,175.26,XXXL
56,31.0,165.1,XXS
63,45.0,165.1,M
50,31.0,157.48,XXS
81,39.0,170.18,XXXL
62,28.0,157.48,L
68,34.0,167.64,XL
58,57.0,170.18,M
74,28.0,172.72,XXXL
61,40.0,162.56,L
65,33.0,170.18,XL
70,34.0,177.8,XXXL
77,46.0,167.64,XXXL
61,30.0,177.8,L
63,40.0,162.56,XL
52,51.0,160.02,S
61,46.0,167.64,XL
56,31.0,162.56,M
49,23.0,157.48,XXS
47,51.0,162.56,XXS
67,30.0,170.18,XL
65,36.0,172.72,XL
77,55.0,165.1,XXXL
54,25.0,170.18,M
77,39.0,160.02,XXXL
54,61.0,165.1,M
51,40.0,160.02,S
50,41.0,162.56,S
61,28.0,172.72,M
61,25.0,165.1,L
68,28.0,172.72,XL
58,25.0,162.56,M
70,36.0,170.18,XL
72,22.0,162.56,XL
58,39.0,167.64,L
63,55.0,167.64,XL
58,25.0,165.1,M
65,26.0,162.56,L
55,33.0,162.56,M
61,45.0,167.64,XXXL
56,29.0,162.56,S
49,31.0,160.02,S
61,31.0,175.26,M
62,27.0,170.18,M
68,29.0,172.72,L
54,27.0,172.72,S
65,35.0,167.64,L
58,26.0,160.02,XXS
66,42.0,154.94,XXXL
58,29.0,157.48,S
72,24.0,160.02,XL
47,31.0,152.4,S
53,26.0,160.02,M
58,36.0,162.56,L
72,34.0,172.72,L
63,35.0,167.64,L
65,25.0,172.72,XL
65,43.0,172.72,XL
49,51.0,162.56,S
51,46.0,162.56,M
63,42.0,165.1,L
63,27.0,170.18,L
65,43.0,175.26,XL
70,54.0,162.56,XXXL
58,29.0,172.72,M
47,38.0,162.56,S
52,26.0,160.02,XXS
54,42.0,162.56,S
61,44.0,175.26,L
58,35.0,172.72,M
79,32.0,167.64,XXXL
68,32.0,162.56,XXXL
70,29.0,172.72,XXXL
58,31.0,162.56,L
72,30.0,175.26,XXXL
58,27.0,175.26,M
54,28.0,170.18,S
58,32.0,167.64,M
53,54.0,160.02,M
63,43.0,162.56,XXXL
51,30.0,162.56,XXS
58,31.0,170.18,M
70,31.0,157.48,XXXL
56,23.0,175.26,S
76,45.0,167.64,XXXL
68,32.0,175.26,XL
46,37.0,154.94,XXS
52,21.0,172.72,XXS
68,35.0,160.02,XXXL
56,28.0,160.02,M
79,26.0,162.56,XXXL
70,23.0,165.1,XXXL
79,27.0,180.34,XL
63,28.0,157.48,M
58,37.0,170.18,M
63,40.0,172.72,XL
56,32.0,167.64,M
65,44.0,167.64,XL
79,31.0,167.64,XL
54,33.0,165.1,M
63,31.0,170.18,L
77,31.0,167.64,XL
68,26.0,162.56,XXXL
103,38.0,172.72,XXXL
66,29.0,160.02,XL
52,39.0,162.56,S
65,29.0,167.64,L
65,48.0,170.18,XL
59,57.0,162.56,L
58,30.0,167.64,M
61,35.0,170.18,L
49,37.0,157.48,XXS
56,41.0,162.56,L
58,34.0,170.18,M
56,33.0,162.56,M
68,48.0,180.34,XXXL
58,29.0,160.02,S
77,37.0,177.8,XXXL
58,27.0,165.1,S
47,35.0,154.94,S
54,20.0,175.26,S
45,28.0,157.48,XXS
65,31.0,175.26,M
58,37.0,165.1,M
58,28.0,165.1,M
61,29.0,165.1,M
58,28.0,167.64,M
68,29.0,182.88,XL
54,43.0,157.48,M
74,57.0,162.56,XXXL
58,34.0,175.26,L
54,30.0,170.18,S
61,39.0,165.1,M
47,27.0,157.48,S
56,21.0,170.18,S
61,46.0,165.1,L
56,35.0,160.02,M
56,32.0,157.48,XL
52,60.0,160.02,M
54,39.0,162.56,S
63,35.0,172.72,XL
47,26.0,157.48,XXS
65,30.0,172.72,L
65,29.0,172.72,L
68,27.0,162.56,XL
45,32.0,160.02,S
56,55.0,162.56,M
56,32.0,172.72,M
74,30.0,167.64,XXXL
61,30.0,170.18,M
60,30.0,172.72,S
46,30.0,157.48,XXS
94,26.0,170.18,XXXL
58,29.0,167.64,M
72,28.0,160.02,XXXL
74,29.0,165.1,XL
79,43.0,175.26,XXXL
58,29.0,160.02,XL
68,31.0,167.64,M
61,29.0,157.48,M
63,42.0,165.1,XL
60,36.0,172.72,M
56,32.0,160.02,M
45,42.0,157.48,S
63,37.0,170.18,L
64,34.0,180.34,XL
58,29.0,157.48,XL
63,38.0,170.18,S
74,26.0,182.88,XXXL
58,38.0,165.1,M
58,31.0,167.64,XXS
54,29.0,170.18,XXS
49,30.0,157.48,XXS
58,34.0,175.26,M
53,45.0,162.56,S
72,39.0,172.72,XL
49,25.0,152.4,XXS
56,38.0,167.64,L
88,42.0,170.18,XXXL
68,28.0,177.8,L
61,31.0,172.72,S
52,49.0,172.72,S
62,29.0,160.02,L
56,39.0,167.64,S
63,27.0,177.8,M
50,32.0,154.94,S
65,49.0,165.1,L
54,30.0,160.02,S
58,52.0,157.48,L
55,31.0,157.48,S
58,27.0,160.02,M
61,45.0,165.1,XL
61,30.0,172.72,S
68,35.0,165.1,XL
68,26.0,175.26,XL
72,27.0,165.1,XXXL
56,37.0,157.48,M
63,28.0,177.8,XL
65,36.0,167.64,XL
63,59.0,160.02,XL
63,26.0,172.72,L
68,30.0,167.64,M
68,24.0,160.02,XL
63,32.0,165.1,XL
81,31.0,177.8,XXXL
77,28.0,172.72,XXXL
79,27.0,165.1,XXXL
56,31.0,160.02,M
72,58.0,185.42,XXXL
68,47.0,167.64,XL
59,30.0,165.1,S
65,42.0,170.18,L
49,28.0,154.94,XXS
61,28.0,152.4,XXXL
72,29.0,165.1,XXXL
51,31.0,170.18,S
54,22.0,170.18,S
54,23.0,165.1,M
57,35.0,165.1,S
58,35.0,160.02,M
71,42.0,167.64,XL
65,29.0,167.64,XL
63,37.0,167.64,XL
48,44.0,162.56,S
63,29.0,172.72,L
52,26.0,170.18,S
68,27.0,170.18,XL
61,34.0,160.02,L
58,31.0,162.56,L
58,24.0,165.1,M
53,26.0,165.1,M
63,34.0,170.18,L
81,36.0,170.18,XXXL
52,44.0,157.48,S
61,36.0,157.48,XL
63,33.0,165.1,L
62,34.0,167.64,L
54,22.0,165.1,S
52,33.0,154.94,S
58,37.0,170.18,M
52,29.0,154.94,S
74,29.0,160.02,XXXL
79,36.0,167.64,XXXL
61,31.0,172.72,M
58,43.0,170.18,M
54,33.0,157.48,L
56,32.0,157.48,M
56,31.0,160.02,M
56,44.0,160.02,M
58,26.0,175.26,M
54,33.0,157.48,L
53,20.0,165.1,M
61,37.0,157.48,M
61,49.0,165.1,L
72,29.0,170.18,XL
76,32.0,177.8,XXXL
52,28.0,162.56,S
68,40.0,154.94,XL
61,27.0,177.8,M
69,34.0,157.48,XXXL
58,26.0,170.18,XL
71,34.0,170.18,XXXL
63,40.0,162.56,L
68,32.0,157.48,XXXL
61,34.0,167.64,M
54,25.0,170.18,M
52,36.0,162.56,S
58,31.0,167.64,M
61,37.0,162.56,XL
61,37.0,165.1,L
65,38.0,177.8,L
58,26.0,162.56,M
52,29.0,157.48,S
65,35.0,167.64,L
49,36.0,149.86,S
68,35.0,175.26,XL
58,25.0,160.02,M
52,33.0,154.94,S
49,33.0,152.4,M
58,33.0,162.56,S
81,50.0,165.1,XXXL
68,32.0,157.48,XXXL
63,32.0,167.64,XXXL
56,29.0,170.18,S
54,40.0,157.48,L
68,40.0,170.18,XXXL
54,33.0,167.64,M
49,26.0,165.1,S
72,31.0,170.18,XL
74,21.0,165.1,XXXL
61,52.0,162.56,M
58,30.0,170.18,L
68,36.0,170.18,XXXL
52,27.0,162.56,S
49,27.0,167.64,XXS
120,27.0,175.26,XXXL
61,22.0,172.72,S
56,26.0,170.18,M
63,28.0,177.8,L
65,27.0,165.1,XXXL
77,34.0,167.64,XXXL
58,32.0,175.26,M
68,30.0,170.18,XL
61,29.0,165.1,XL
95,31.0,165.1,XXXL
53,51.0,160.02,S
77,31.0,157.48,XXXL
70,32.0,182.88,XL
77,33.0,170.18,XXXL
68,21.0,172.72,L
52,40.0,154.94,XXS
83,35.0,170.18,XXXL
61,29.0,165.1,L
81,40.0,160.02,XXXL
61,32.0,172.72,M
58,25.0,165.1,M
58,30.0,165.1,M
54,33.0,167.64,XXS
54,43.0,160.02,XL
70,27.0,170.18,L
66,42.0,177.8,XL
56,31.0,160.02,M
62,33.0,167.64,L
57,36.0,165.1,M
59,43.0,170.18,M
68,34.0,175.26,L
58,45.0,167.64,L
61,22.0,167.64,L
49,35.0,154.94,S
90,36.0,182.88,XXXL
56,20.0,160.02,M
65,31.0,175.26,L
68,29.0,157.48,XXXL
72,27.0,167.64,XXXL
58,32.0,172.72,L
56,27.0,167.64,S
63,43.0,160.02,XL
53,31.0,165.1,L
58,28.0,165.1,M
65,27.0,172.72,XXXL
56,28.0,167.64,M
61,17.0,160.02,L
74,40.0,175.26,XXXL
54,31.0,162.56,XXS
90,28.0,162.56,XXXL
67,28.0,160.02,L
58,50.0,167.64,XL
62,42.0,167.64,M
51,49.0,160.02,S
54,30.0,170.18,S
75,28.0,177.8,XXXL
67,46.0,162.56,XL
68,24.0,170.18,XL
50,28.0,160.02,S
74,29.0,172.72,XXXL
54,28.0,167.64,S
65,29.0,167.64,XL
70,32.0,167.64,XL
56,28.0,162.56,M
74,36.0,167.64,XXXL
61,30.0,154.94,M
58,29.0,175.26,S
68,29.0,172.72,L
61,34.0,162.56,XL
58,34.0,175.26,S
58,58.0,167.64,L
68,35.0,172.72,M
56,34.0,170.18,M
79,32.0,162.56,XXXL
53,36.0,154.94,S
56,28.0,167.64,L
63,35.0,157.48,XL
72,35.0,165.1,XXXL
63,31.0,167.64,L
61,31.0,162.56,M
58,26.0,167.64,M
65,27.0,162.56,XL
58,25.0,167.64,M
52,32.0,157.48,XXS
61,29.0,167.64,L
88,28.0,167.64,XXXL
79,34.0,172.72,XXXL
79,50.0,160.02,XXXL
58,46.0,167.64,M
58,27.0,172.72,M
70,37.0,167.64,L
63,42.0,152.4,L
54,24.0,157.48,S
63,36.0,167.64,L
56,38.0,160.02,M
65,27.0,165.1,XL
60,30.0,165.1,M
52,30.0,170.18,S
58,31.0,167.64,M
65,46.0,172.72,XL
65,31.0,162.56,XXXL
52,32.0,162.56,S
53,31.0,154.94,S
72,31.0,165.1,XXXL
61,56.0,170.18,M
58,22.0,170.18,S
52,31.0,172.72,S
63,36.0,160.02,XL
63,39.0,165.1,M
57,34.0,165.1,S
58,39.0,170.18,M
45,20.0,157.48,XXS
54,32.0,157.48,S
54,27.0,167.64,XXS
58,32.0,162.56,M
61,32.0,172.72,M
56,38.0,167.64,M
47,45.0,157.48,S
63,32.0,172.72,M
72,32.0,172.72,L
63,26.0,162.56,L
63,36.0,157.48,L
68,27.0,172.72,L
68,28.0,170.18,M
56,20.0,170.18,M
63,34.0,167.64,XL
56,30.0,149.86,M
61,48.0,170.18,L
55,45.0,167.64,S
50,39.0,160.02,S
68,32.0,160.02,XXXL
56,43.0,172.72,L
57,34.0,165.1,M
52,29.0,160.02,XXS
68,51.0,172.72,XXXL
95,31.0,154.94,XXXL
68,27.0,162.56,XXXL
47,23.0,162.56,XXS
61,30.0,160.02,M
70,25.0,172.72,L
108,33.0,170.18,XXXL
54,30.0,162.56,S
61,32.0,162.56,XXXL
61,30.0,167.64,M
49,34.0,160.02,S
54,50.0,157.48,M
47,40.0,165.1,XXS
63,40.0,170.18,M
63,30.0,177.8,XL
65,41.0,167.64,XXXL
64,28.0,170.18,L
56,29.0,157.48,M
58,36.0,160.02,M
54,44.0,170.18,M
74,30.0,172.72,XXXL
64,58.0,170.18,XL
65,31.0,175.26,XXXL
77,40.0,165.1,XXXL
67,41.0,165.1,XL
74,25.0,177.8,XXXL
53,34.0,160.02,S
65,32.0,157.48,XXXL
68,30.0,162.56,L
58,52.0,162.56,S
65,29.0,172.72,XL
57,26.0,162.56,XXS
65,29.0,172.72,L
54,33.0,167.64,M
70,37.0,167.64,XXXL
63,33.0,170.18,L
72,34.0,170.18,XXXL
86,36.0,162.56,XXXL
86,30.0,157.48,XXXL
69,26.0,172.72,L
65,35.0,160.02,XL
68,58.0,162.56,XXXL
63,33.0,162.56,L
72,35.0,165.1,XXXL
68,23.0,175.26,XL
63,52.0,167.64,M
55,26.0,170.18,M
69,35.0,177.8,XXXL
53,38.0,160.02,XXS
60,49.0,162.56,XL
68,35.0,177.8,XL
72,27.0,162.56,L
56,26.0,160.02,S
61,30.0,167.64,L
62,42.0,154.94,XXL
48,28.0,160.02,XXS
64,26.0,167.64,L
62,38.0,157.48,L
68,27.0,160.02,XL
61,33.0,170.18,M
61,40.0,160.02,L
58,34.0,160.02,L
77,28.0,165.1,XL
58,35.0,167.64,L
58,31.0,154.94,XXS
58,31.0,162.56,L
49,35.0,165.1,S
70,37.0,157.48,XL
63,28.0,162.56,S
63,26.0,172.72,S
55,52.0,157.48,M
65,36.0,160.02,XL
56,26.0,167.64,S
58,37.0,160.02,M
58,28.0,170.18,M
59,33.0,157.48,XL
63,29.0,160.02,XL
61,30.0,172.72,M
54,30.0,160.02,XXS
56,31.0,170.18,S
68,26.0,162.56,XXXL
54,56.0,160.02,S
52,41.0,157.48,S
58,28.0,170.18,M
56,32.0,167.64,M
52,29.0,165.1,XXS
63,48.0,160.02,L
72,23.0,170.18,XL
68,28.0,172.72,XL
52,23.0,172.72,S
56,48.0,160.02,M
65,30.0,170.18,L
56,32.0,165.1,S
64,34.0,165.1,L
70,31.0,167.64,XL
90,21.0,170.18,XXXL
65,31.0,167.64,XL
54,30.0,157.48,M
62,48.0,170.18,XL
58,30.0,165.1,XXS
53,45.0,157.48,S
53,35.0,162.56,S
58,38.0,167.64,S
62,34.0,162.56,XXXL
74,27.0,170.18,XXXL
88,27.0,162.56,XXXL
61,29.0,162.56,M
63,28.0,167.64,M
61,31.0,167.64,L
54,32.0,165.1,XXS
74,32.0,170.18,XL
61,26.0,162.56,M
72,41.0,157.48,XXXL
50,52.0,160.02,M
48,28.0,157.48,S
55,44.0,162.56,M
70,26.0,182.88,L
61,35.0,172.72,M
49,34.0,170.18,XXS
61,42.0,175.26,L
64,43.0,172.72,M
90,25.0,165.1,XXXL
47,28.0,149.86,XXS
54,27.0,167.64,S
65,28.0,162.56,XL
59,28.0,160.02,XL
